"_id","region","date","temperature","rainfall","humidity","condition","__v","createdAt","updatedAt"
"69b8691cb5e619f02c12b803","Medchal","2026-03-13T20:33:32.366Z",27.275621316772003,0,53.582227725383355,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b804","Hyderabad","2026-03-13T20:33:32.366Z",27.87215854624087,47.948820421149755,69.3445381458526,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b805","Rangareddy","2026-03-13T20:33:32.366Z",37.832501346915805,0,62.68712259389635,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b806","Sangareddy","2026-03-13T20:33:32.366Z",30.47197906444165,25.656907753100246,74.13562400506329,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b807","Nizamabad","2026-03-13T20:33:32.366Z",39.18726716605649,0,51.57920089724774,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b808","Medchal","2026-03-12T20:33:32.366Z",22.91677813182074,0,69.53734947975377,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b809","Hyderabad","2026-03-12T20:33:32.366Z",39.82225709940903,44.49916340377701,76.15827160372132,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b80a","Rangareddy","2026-03-12T20:33:32.366Z",22.207515554903537,0,74.61380154180554,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b80b","Sangareddy","2026-03-12T20:33:32.366Z",27.127633505282716,0,60.48309930455339,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b80c","Nizamabad","2026-03-12T20:33:32.366Z",21.71941963366968,22.931627522042795,53.81257627211694,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b80d","Medchal","2026-03-11T20:33:32.366Z",22.801714717505618,0,62.7226043213967,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b80e","Hyderabad","2026-03-11T20:33:32.366Z",28.66937037311242,0,58.78254332473195,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b80f","Rangareddy","2026-03-11T20:33:32.366Z",26.496923894297705,24.785953412449004,51.7942536268452,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b810","Sangareddy","2026-03-11T20:33:32.366Z",32.709528682225276,0,65.66028891477546,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b811","Nizamabad","2026-03-11T20:33:32.366Z",30.597892352712392,25.50332956788899,63.2664106243049,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b812","Medchal","2026-03-10T20:33:32.366Z",21.94761833097479,12.975106016357419,71.71168515943307,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b813","Hyderabad","2026-03-10T20:33:32.366Z",32.35049624577274,0,62.49358268781139,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b814","Rangareddy","2026-03-10T20:33:32.366Z",37.91260847186771,0,67.98678380578042,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b815","Sangareddy","2026-03-10T20:33:32.366Z",31.85730253189852,36.49351508594123,54.708250993063984,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b816","Nizamabad","2026-03-10T20:33:32.366Z",37.60215778180569,0,52.10753120133524,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b817","Medchal","2026-03-09T20:33:32.366Z",34.934703397429374,0,62.596133748148176,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b818","Hyderabad","2026-03-09T20:33:32.366Z",37.13114728124995,0.505412807541783,57.091509696019315,"Rainy",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b819","Rangareddy","2026-03-09T20:33:32.366Z",39.97209239212172,0,72.71012818368433,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b81a","Sangareddy","2026-03-09T20:33:32.366Z",29.244800249974915,0,73.67528897093516,"Clear",0,"2026-03-16T20:33:32.521Z","2026-03-16T20:33:32.521Z"
"69b8691cb5e619f02c12b81b","Nizamabad","2026-03-09T20:33:32.366Z",29.220945728847497,5.949417173609628,72.85272173015206,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b81c","Medchal","2026-03-08T20:33:32.366Z",30.8392363718405,0,55.217327560738866,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b81d","Hyderabad","2026-03-08T20:33:32.366Z",30.286825828229738,26.683622347773152,64.08666511975025,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b81e","Rangareddy","2026-03-08T20:33:32.366Z",28.53351268819512,0,66.41301017028852,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b81f","Sangareddy","2026-03-08T20:33:32.366Z",37.91632835854927,20.262560218388913,57.12307599098962,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b820","Nizamabad","2026-03-08T20:33:32.366Z",33.28063694989439,0,68.16639992129932,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b821","Medchal","2026-03-07T20:33:32.366Z",23.956764367931655,23.083984749576313,71.59455934728895,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b822","Hyderabad","2026-03-07T20:33:32.366Z",22.259579663925088,0,71.43511578945466,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b823","Rangareddy","2026-03-07T20:33:32.366Z",38.71055855091941,27.923003568390705,73.97111560168075,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b824","Sangareddy","2026-03-07T20:33:32.366Z",21.078758740401696,0,64.93661574186257,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b825","Nizamabad","2026-03-07T20:33:32.366Z",30.8473271585486,0,54.358782109389416,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b826","Medchal","2026-03-06T20:33:32.366Z",37.12176682114733,0,54.16703878236816,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b827","Hyderabad","2026-03-06T20:33:32.366Z",34.038410910351494,0.48908221751297054,69.06472482246917,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b828","Rangareddy","2026-03-06T20:33:32.366Z",36.680430763308884,0,65.26622672568442,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b829","Sangareddy","2026-03-06T20:33:32.366Z",35.45657175302672,30.106037121629914,56.63615386501206,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b82a","Nizamabad","2026-03-06T20:33:32.366Z",24.785990454739544,8.166312595020342,66.84473157519831,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b82b","Medchal","2026-03-05T20:33:32.366Z",29.107540733494073,0,56.35386626114346,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b82c","Hyderabad","2026-03-05T20:33:32.366Z",39.23599775805124,0,65.74324462336706,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b82d","Rangareddy","2026-03-05T20:33:32.366Z",24.76690702324241,8.980242334035161,62.44014599100393,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b82e","Sangareddy","2026-03-05T20:33:32.366Z",34.51193489530574,0,54.49901430621926,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b82f","Nizamabad","2026-03-05T20:33:32.366Z",29.771424232672715,31.5224352778505,74.98732560646656,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b830","Medchal","2026-03-04T20:33:32.366Z",25.78907593361119,0,60.32494039843934,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b831","Hyderabad","2026-03-04T20:33:32.366Z",39.139920924953856,14.351429859017529,62.857422769226574,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b832","Rangareddy","2026-03-04T20:33:32.366Z",36.129476659116165,0,54.808284663450465,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b833","Sangareddy","2026-03-04T20:33:32.366Z",29.350546621881037,0,54.5767147763791,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b834","Nizamabad","2026-03-04T20:33:32.366Z",28.491979532426022,0,53.65266486399884,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b835","Medchal","2026-03-03T20:33:32.366Z",37.12640646999834,44.80476974445515,55.77790767772943,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b836","Hyderabad","2026-03-03T20:33:32.366Z",32.73636163749686,15.094997553281953,55.25412861159273,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b837","Rangareddy","2026-03-03T20:33:32.366Z",28.403672557130996,42.098659457447404,57.8972286619033,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b838","Sangareddy","2026-03-03T20:33:32.366Z",26.309024069725822,39.31142203138451,79.06895349399315,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b839","Nizamabad","2026-03-03T20:33:32.366Z",34.55807601988598,0,60.342079030761056,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b83a","Medchal","2026-03-02T20:33:32.366Z",28.910534037032566,0,50.25480368484424,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b83b","Hyderabad","2026-03-02T20:33:32.366Z",30.824861925135394,12.738991794349698,55.483799788778015,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b83c","Rangareddy","2026-03-02T20:33:32.366Z",31.97261122586297,0,53.92293639034628,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b83d","Sangareddy","2026-03-02T20:33:32.366Z",35.74741589845019,0,51.642229429203866,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b83e","Nizamabad","2026-03-02T20:33:32.366Z",36.01945407748502,40.25660131697313,75.10687803233598,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b83f","Medchal","2026-03-01T20:33:32.366Z",39.73654946908293,0.9715033187196687,57.387865648757064,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b840","Hyderabad","2026-03-01T20:33:32.366Z",35.298577096917874,0,72.10973875858092,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b841","Rangareddy","2026-03-01T20:33:32.366Z",31.44229545382842,0,53.25546012096568,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b842","Sangareddy","2026-03-01T20:33:32.366Z",31.576496654708905,46.89109675090416,64.06673601890193,"Rainy",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b843","Nizamabad","2026-03-01T20:33:32.366Z",38.39651755340317,0,57.434812989729195,"Clear",0,"2026-03-16T20:33:32.522Z","2026-03-16T20:33:32.522Z"
"69b8691cb5e619f02c12b844","Medchal","2026-02-28T20:33:32.366Z",29.37988129118828,0,68.86947533525736,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b845","Hyderabad","2026-02-28T20:33:32.366Z",31.457362974216036,0,66.42911345358587,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b846","Rangareddy","2026-02-28T20:33:32.366Z",34.16855471904992,0,59.917319049852146,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b847","Sangareddy","2026-02-28T20:33:32.366Z",38.551099993794615,0,75.76007929610671,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b848","Nizamabad","2026-02-28T20:33:32.366Z",38.41495063548542,0,62.329088360425835,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b849","Medchal","2026-02-27T20:33:32.366Z",29.899446840302456,0,77.891687465582,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b84a","Hyderabad","2026-02-27T20:33:32.366Z",30.67235463069808,0,53.248604813238124,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b84b","Rangareddy","2026-02-27T20:33:32.366Z",22.133493298275827,0,61.17341441501745,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b84c","Sangareddy","2026-02-27T20:33:32.366Z",28.565013187306562,0,72.06169074265864,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b84d","Nizamabad","2026-02-27T20:33:32.366Z",33.30445816776866,0,72.78061363588077,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b84e","Medchal","2026-02-26T20:33:32.366Z",25.888727200529196,0,64.76186489156181,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b84f","Hyderabad","2026-02-26T20:33:32.366Z",23.98549360931648,0,55.39972859998802,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b850","Rangareddy","2026-02-26T20:33:32.366Z",21.252458566569025,42.59474292961233,52.808065433328885,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b851","Sangareddy","2026-02-26T20:33:32.366Z",31.964983538239537,0.9657823128057408,55.31667412284163,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b852","Nizamabad","2026-02-26T20:33:32.366Z",20.570004495093862,0,56.05311184371403,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b853","Medchal","2026-02-25T20:33:32.366Z",34.25483097396865,0,61.238064593171366,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b854","Hyderabad","2026-02-25T20:33:32.366Z",36.65617401937699,0,73.61097891328686,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b855","Rangareddy","2026-02-25T20:33:32.366Z",26.442167906605995,0,57.29032952354328,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b856","Sangareddy","2026-02-25T20:33:32.366Z",32.422162895704005,33.80205575194735,77.35080207085022,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b857","Nizamabad","2026-02-25T20:33:32.366Z",30.806226810892667,0.21864400209336,73.59933068028516,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b858","Medchal","2026-02-24T20:33:32.366Z",32.321959220590685,21.593798503612604,54.55688196590707,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b859","Hyderabad","2026-02-24T20:33:32.366Z",25.35235306587883,0,69.29086175297331,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b85a","Rangareddy","2026-02-24T20:33:32.366Z",22.693038902879692,11.940847337700522,65.55947804908855,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b85b","Sangareddy","2026-02-24T20:33:32.366Z",31.69157395787902,0,67.0192153544512,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b85c","Nizamabad","2026-02-24T20:33:32.366Z",37.12725331846677,0,78.42618516406358,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b85d","Medchal","2026-02-23T20:33:32.366Z",22.69233107312631,0,52.84405583635648,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b85e","Hyderabad","2026-02-23T20:33:32.366Z",25.774512188930565,0,78.8054462218336,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b85f","Rangareddy","2026-02-23T20:33:32.366Z",31.618753442378807,0,74.7300439201573,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b860","Sangareddy","2026-02-23T20:33:32.366Z",33.08308330834872,0,75.39730421131084,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b861","Nizamabad","2026-02-23T20:33:32.366Z",21.429130153822133,0,57.20470393388579,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b862","Medchal","2026-02-22T20:33:32.366Z",32.333332200175676,0,52.25026665801298,"Clear",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b863","Hyderabad","2026-02-22T20:33:32.366Z",32.60975998811445,15.742540887768108,61.04379861496836,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b864","Rangareddy","2026-02-22T20:33:32.366Z",36.226653406887195,7.879592053593976,73.6652559158432,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b865","Sangareddy","2026-02-22T20:33:32.366Z",35.42810993204091,42.58144441749305,64.56715716263122,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b866","Nizamabad","2026-02-22T20:33:32.366Z",30.31801426835449,8.59016835374895,53.90950108258894,"Rainy",0,"2026-03-16T20:33:32.523Z","2026-03-16T20:33:32.523Z"
"69b8691cb5e619f02c12b867","Medchal","2026-02-21T20:33:32.366Z",24.36187777485423,0,54.849660170736,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b868","Hyderabad","2026-02-21T20:33:32.366Z",22.20371512670493,0,62.24319971923008,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b869","Rangareddy","2026-02-21T20:33:32.366Z",30.153555273977723,32.48419505156741,60.31622749053709,"Rainy",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b86a","Sangareddy","2026-02-21T20:33:32.366Z",24.984585303209982,0,56.076717509061694,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b86b","Nizamabad","2026-02-21T20:33:32.366Z",31.220062307010487,0,70.62315993414727,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b86c","Medchal","2026-02-20T20:33:32.366Z",23.107553785835545,0,60.256092756772986,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b86d","Hyderabad","2026-02-20T20:33:32.366Z",32.47531263539012,0,72.85759732293297,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b86e","Rangareddy","2026-02-20T20:33:32.366Z",26.60695081302117,0,61.339808875590435,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b86f","Sangareddy","2026-02-20T20:33:32.366Z",31.665997153435622,0,50.50058277875231,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b870","Nizamabad","2026-02-20T20:33:32.366Z",35.25232500805456,0,73.49670298628003,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b871","Medchal","2026-02-19T20:33:32.366Z",31.494543039700073,0,75.69235890801772,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b872","Hyderabad","2026-02-19T20:33:32.366Z",25.399401905036395,0,64.55386506392333,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b873","Rangareddy","2026-02-19T20:33:32.366Z",32.64225180689694,0,56.11061474432864,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b874","Sangareddy","2026-02-19T20:33:32.366Z",38.560786538429745,0,70.48549266987953,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b875","Nizamabad","2026-02-19T20:33:32.366Z",37.52859963615955,0,65.41803645100464,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b876","Medchal","2026-02-18T20:33:32.366Z",21.160506585862752,0,55.68530748524141,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b877","Hyderabad","2026-02-18T20:33:32.366Z",32.09220723643401,0,67.68942433537586,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
"69b8691cb5e619f02c12b878","Rangareddy","2026-02-18T20:33:32.366Z",27.837083346169464,0,72.35418784745215,"Clear",0,"2026-03-16T20:33:32.524Z","2026-03-16T20:33:32.524Z"
